skidcurr,target,codegender,flagowncar,flagownrealty,cntchildren,amtincometotal,amtcredit,amtannuity,amtgoodsprice,regionpopulationrelative,daysbirth,daysemployed,daysregistration,daysidpublish,owncarage,flagmobil,flagempphone,flagworkphone,flagcontmobile,flagphone,flagemail,cntfammembers,regionratingclient,regionratingclientwcity,hourapprprocessstart,regregionnotliveregion,regregionnotworkregion,liveregionnotworkregion,regcitynotlivecity,regcitynotworkcity,livecitynotworkcity,extsource1,extsource2,extsource3,apartmentsavg,basementareaavg,yearsbeginexpluatationavg,yearsbuildavg,commonareaavg,elevatorsavg,entrancesavg,floorsmaxavg,floorsminavg,landareaavg,livingapartmentsavg,livingareaavg,nonlivingapartmentsavg,nonlivingareaavg,apartmentsmode,basementareamode,yearsbeginexpluatationmode,yearsbuildmode,commonareamode,elevatorsmode,entrancesmode,floorsmaxmode,floorsminmode,landareamode,livingapartmentsmode,livingareamode,nonlivingapartmentsmode,nonlivingareamode,apartmentsmedi,basementareamedi,yearsbeginexpluatationmedi,yearsbuildmedi,commonareamedi,elevatorsmedi,entrancesmedi,floorsmaxmedi,floorsminmedi,landareamedi,livingapartmentsmedi,livingareamedi,nonlivingapartmentsmedi,nonlivingareamedi,totalareamode,obs30cntsocialcircle,def30cntsocialcircle,obs60cntsocialcircle,def60cntsocialcircle,dayslastphonechange,flagdocument2,flagdocument3,flagdocument4,flagdocument5,flagdocument6,flagdocument7,flagdocument8,flagdocument9,flagdocument10,flagdocument11,flagdocument12,flagdocument13,flagdocument14,flagdocument15,flagdocument16,flagdocument17,flagdocument18,flagdocument19,flagdocument20,flagdocument21,amtreqcreditbureauhour,amtreqcreditbureauday,amtreqcreditbureauweek,amtreqcreditbureaumon,amtreqcreditbureauqrt,amtreqcreditbureauyear,namecontracttypeCashloans,namecontracttypeRevolvingloans,nametypesuiteChildren,nametypesuiteFamily,nametypesuiteGroupofpeople,nametypesuiteOtherA,nametypesuiteOtherB,nametypesuiteSpousepartner,nametypesuiteUnaccompanied,nameincometypeBusinessman,nameincometypeCommercialassociate,nameincometypeMaternityleave,nameincometypePensioner,nameincometypeStateservant,nameincometypeStudent,nameincometypeUnemployed,nameincometypeWorking,nameeducationtypeAcademicdegree,nameeducationtypeHighereducation,nameeducationtypeIncompletehigher,nameeducationtypeLowersecondary,nameeducationtypeSecondarysecondaryspecial,namefamilystatusCivilmarriage,namefamilystatusMarried,namefamilystatusSeparated,namefamilystatusSinglenotmarried,namefamilystatusUnknown,namefamilystatusWidow,namehousingtypeCoopapartment,namehousingtypeHouseapartment,namehousingtypeMunicipalapartment,namehousingtypeOfficeapartment,namehousingtypeRentedapartment,namehousingtypeWithparents,occupationtypeAccountants,occupationtypeCleaningstaff,occupationtypeCookingstaff,occupationtypeCorestaff,occupationtypeDrivers,occupationtypeHRstaff,occupationtypeHighskilltechstaff,occupationtypeITstaff,occupationtypeLaborers,occupationtypeLowskillLaborers,occupationtypeManagers,occupationtypeMedicinestaff,occupationtypePrivateservicestaff,occupationtypeRealtyagents,occupationtypeSalesstaff,occupationtypeSecretaries,occupationtypeSecuritystaff,occupationtypeWaitersbarmenstaff,weekdayapprprocessstartFRIDAY,weekdayapprprocessstartMONDAY,weekdayapprprocessstartSATURDAY,weekdayapprprocessstartSUNDAY,weekdayapprprocessstartTHURSDAY,weekdayapprprocessstartTUESDAY,weekdayapprprocessstartWEDNESDAY,organizationtypeAdvertising,organizationtypeAgriculture,organizationtypeBank,organizationtypeBusinessEntityType1,organizationtypeBusinessEntityType2,organizationtypeBusinessEntityType3,organizationtypeCleaning,organizationtypeConstruction,organizationtypeCulture,organizationtypeElectricity,organizationtypeEmergency,organizationtypeGovernment,organizationtypeHotel,organizationtypeHousing,organizationtypeIndustrytype1,organizationtypeIndustrytype10,organizationtypeIndustrytype11,organizationtypeIndustrytype12,organizationtypeIndustrytype13,organizationtypeIndustrytype2,organizationtypeIndustrytype3,organizationtypeIndustrytype4,organizationtypeIndustrytype5,organizationtypeIndustrytype6,organizationtypeIndustrytype7,organizationtypeIndustrytype8,organizationtypeIndustrytype9,organizationtypeInsurance,organizationtypeKindergarten,organizationtypeLegalServices,organizationtypeMedicine,organizationtypeMilitary,organizationtypeMobile,organizationtypeOther,organizationtypePolice,organizationtypePostal,organizationtypeRealtor,organizationtypeReligion,organizationtypeRestaurant,organizationtypeSchool,organizationtypeSecurity,organizationtypeSecurityMinistries,organizationtypeSelfemployed,organizationtypeServices,organizationtypeTelecom,organizationtypeTradetype1,organizationtypeTradetype2,organizationtypeTradetype3,organizationtypeTradetype4,organizationtypeTradetype5,organizationtypeTradetype6,organizationtypeTradetype7,organizationtypeTransporttype1,organizationtypeTransporttype2,organizationtypeTransporttype3,organizationtypeTransporttype4,organizationtypeUniversity,organizationtypeXNA,fondkapremontmodenotspecified,fondkapremontmodeorgspecaccount,fondkapremontmoderegoperaccount,fondkapremontmoderegoperspecaccount,housetypemodeblockofflats,housetypemodespecifichousing,housetypemodeterracedhouse,wallsmaterialmodeBlock,wallsmaterialmodeMixed,wallsmaterialmodeMonolithic,wallsmaterialmodeOthers,wallsmaterialmodePanel,wallsmaterialmodeStonebrick,wallsmaterialmodeWooden,emergencystatemodeNo,emergencystatemodeYes,daysemployedperc,incomecreditperc,incomeperperson,annuityincomeperc,paymentrate
100411,0.0,0,1,1,1,450000.0,1035832.5,33412.5,904500.0,0.009334,-19410,-5545,-1006.0,-1822,9.0,1,1,1,1,0,0,3.0,2,2,15,0,0,0,0,1,1,,0.6097806994342824,0.2238313174701554,0.0103,0.2148,0.9752,0.66,0.0,0.0,0.1034,0.125,0.0417,0.0468,0.0084,0.0236,0.0,0.0844,0.0105,0.2229,0.9752,0.6733,0.0,0.0,0.1034,0.125,0.0417,0.0479,0.0092,0.0246,0.0,0.0893,0.0104,0.2148,0.9752,0.6645,0.0,0.0,0.1034,0.125,0.0417,0.0477,0.0086,0.0241,0.0,0.0862,0.0369,0.0,0.0,0.0,0.0,-792.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0.28567748583204533,0.4344331733171145,150000.0,0.07425,0.03225666311879575
100412,0.0,1,1,0,2,135000.0,318528.0,25294.5,252000.0,0.011703,-11039,-1865,-1379.0,-716,21.0,1,1,0,1,0,0,4.0,2,2,16,0,0,0,0,1,1,0.4116155881668353,0.6334349631106121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1689464625418969,0.4238245931283906,33750.0,0.18736666666666665,0.07941060126582279
100413,0.0,0,0,0,0,90000.0,90000.0,9351.0,90000.0,0.019101,-22768,365243,-4730.0,-5252,,1,0,0,1,0,0,2.0,2,2,12,0,0,0,0,0,0,,0.6513361147619012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-344.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-16.04194483485594,1.0,45000.0,0.1039,0.1039
100414,0.0,1,0,0,0,112500.0,533304.0,27360.0,405000.0,0.018634,-12360,-4048,-5972.0,-4193,,1,1,0,1,0,0,1.0,2,2,10,0,0,0,1,1,0,,0.5570077120596583,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3275080906148867,0.21094910220062105,112500.0,0.2432,0.05130282165519104
100415,0.0,1,0,0,2,112500.0,792162.0,38241.0,630000.0,0.014464,-13552,-2418,-755.0,-1252,,1,1,0,1,0,0,4.0,2,2,5,0,0,0,0,0,0,0.7796242500923876,0.2338257164484567,0.8327850252992314,0.0825,0.0712,0.9757,0.6668,0.0302,0.0,0.2069,0.1667,0.2083,0.076,0.0672,0.0695,0.0,0.0,0.084,0.0739,0.9757,0.6798,0.0305,0.0,0.2069,0.1667,0.2083,0.0777,0.0735,0.0724,0.0,0.0,0.0833,0.0712,0.9757,0.6713,0.0304,0.0,0.2069,0.1667,0.2083,0.0773,0.0684,0.0708,0.0,0.0,0.0719,0.0,0.0,0.0,0.0,-2275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.17842384887839433,0.14201640573519053,28125.0,0.33992,0.048274216637505966
100417,0.0,1,0,0,0,180000.0,755190.0,36459.0,675000.0,0.035792,-16129,-879,-9171.0,-4716,,1,1,0,1,0,0,1.0,2,2,11,0,0,0,0,1,1,,0.3552308172290725,0.7121551551910698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2779.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.054498108996217993,0.23835061375283043,180000.0,0.20255,0.0482779168156358
100418,0.0,1,0,1,0,135000.0,521280.0,31500.0,450000.0,0.00963,-13284,-1765,-562.0,-729,,1,1,0,1,0,0,2.0,2,2,17,0,0,0,0,0,0,0.4852892795125728,0.7376641513695528,0.4632753280912678,0.0186,0.0,0.9831,0.7688,0.0036,0.0,0.1034,0.0417,0.0417,0.0,0.0151,0.0195,0.0,0.0,0.0189,0.0,0.9831,0.7779,0.0036,0.0,0.1034,0.0417,0.0417,0.0,0.0165,0.0203,0.0,0.0,0.0187,0.0,0.9831,0.7719,0.0036,0.0,0.1034,0.0417,0.0417,0.0,0.0154,0.0198,0.0,0.0,0.0173,3.0,1.0,3.0,0.0,-542.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0.1328666064438422,0.2589779005524862,67500.0,0.23333333333333334,0.06042817679558011
100419,0.0,1,0,0,0,112500.0,454500.0,13419.0,454500.0,0.031329,-20434,365243,-6328.0,-17,,1,0,0,1,1,0,1.0,2,2,9,0,0,0,0,0,0,,0.6608289914198783,0.3842068130556564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1662.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-17.874278163844572,0.24752475247524752,112500.0,0.11928,0.029524752475247523
100420,0.0,1,0,0,3,54000.0,91692.0,9198.0,81000.0,0.02461,-14283,-2191,-8330.0,-3851,,1,1,0,1,0,0,5.0,2,2,15,0,0,0,0,0,0,,0.6104257226549659,0.3556387169923543,0.2227,0.0,0.9856,0.8028,,0.12,0.1034,0.3333,0.0417,,0.1807,0.2223,0.0039,0.0458,0.2269,0.0,0.9856,0.8105,,0.1208,0.1034,0.3333,0.0417,,0.1974,0.2316,0.0039,0.0484,0.2248,0.0,0.9856,0.8054,,0.12,0.1034,0.3333,0.0417,,0.1838,0.2263,0.0039,0.0467,0.2076,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0.15339914583770917,0.5889281507656066,10800.0,0.17033333333333334,0.10031409501374165
100421,0.0,0,1,1,0,450000.0,900000.0,32017.5,900000.0,0.072508,-19082,-2299,-4345.0,-2252,4.0,1,1,0,1,1,0,1.0,1,1,11,0,0,0,0,0,0,,0.6882387858634964,0.3893387918468769,0.216,0.0908,0.9841,0.7824,0.112,0.22,0.1034,0.5,0.5417,0.0,0.1698,0.2124,0.029,0.0223,0.0756,0.0374,0.9747,0.6668,0.034,0.0403,0.0345,0.3333,0.375,0.0,0.0661,0.0534,0.0,0.0,0.2181,0.0908,0.9841,0.7853,0.1127,0.22,0.1034,0.5,0.5417,0.0,0.1727,0.2162,0.0291,0.0227,0.4074,0.0,0.0,0.0,0.0,-502.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,0.12048003353946127,0.5,450000.0,0.07115,0.035575
100423,0.0,1,1,0,0,472500.0,1327648.5,42957.0,1039500.0,0.04622,-16376,-1251,-673.0,-4310,6.0,1,1,0,1,0,1,2.0,1,1,16,0,0,0,0,1,1,0.8028667918323259,0.0509156034933721,0.7121551551910698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07639228138739619,0.35589239169855574,236250.0,0.09091428571428571,0.032355702582422985
100424,1.0,0,0,0,0,112500.0,117162.0,12433.5,103500.0,0.01885,-18302,-136,-4005.0,-1281,,1,1,0,1,0,0,1.0,2,2,11,0,0,0,0,1,1,,0.50060870864451,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-745.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.007430881870833789,0.9602089414656629,112500.0,0.11052,0.10612229221078506
100425,0.0,1,1,0,2,90000.0,688500.0,20259.0,688500.0,0.025164,-12982,-2850,-3476.0,-5139,64.0,1,1,0,1,0,0,4.0,2,2,8,0,0,0,0,0,0,0.3402057361624071,0.33558617623308,0.7106743858828587,0.0082,0.0,0.9608,0.4628,0.0008,0.0,0.0345,0.0833,0.125,0.0086,0.0067,0.006,0.0,0.0,0.0084,0.0,0.9608,0.4838,0.0008,0.0,0.0345,0.0833,0.125,0.0088,0.0073,0.0063,0.0,0.0,0.0083,0.0,0.9608,0.47,0.0008,0.0,0.0345,0.0833,0.125,0.0087,0.0068,0.0061,0.0,0.0,0.0082,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,0.21953474040979817,0.13071895424836602,22500.0,0.2251,0.02942483660130719
100427,0.0,1,0,1,1,67500.0,450000.0,30442.5,450000.0,0.030755,-13455,-4971,-5851.0,-4246,,1,1,0,1,0,0,3.0,2,2,19,0,0,0,0,1,1,,0.3964846075383985,0.4920600938649263,0.0155,0.0382,0.9871,,,0.0,0.1034,0.0417,,0.0074,,0.0173,,0.0,0.0158,0.0397,0.9871,,,0.0,0.1034,0.0417,,0.0076,,0.018,,0.0,0.0156,0.0382,0.9871,,,0.0,0.1034,0.0417,,0.0076,,0.0176,,0.0,0.015,0.0,0.0,0.0,0.0,-2458.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.36945373467112597,0.15,22500.0,0.451,0.06765
100428,0.0,1,1,0,0,90000.0,1224990.0,35946.0,877500.0,0.007305,-19998,-2082,-393.0,-3499,18.0,1,1,0,1,0,0,2.0,3,3,6,0,0,0,0,0,0,0.8519054529826264,0.5612876560786817,0.5370699579791587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1041104110411041,0.07346998751010213,45000.0,0.3994,0.02934391301153479
100429,0.0,0,0,0,0,180000.0,629325.0,26793.0,562500.0,0.035792,-15438,-936,-7215.0,-4030,,1,1,0,1,0,0,2.0,2,2,12,0,0,0,0,0,0,0.1770975829044786,0.2629952143123565,0.0902209392907684,0.1124,0.0575,0.9836,,,0.12,0.1034,0.3333,,0.0919,,0.1156,,0.001,0.1145,0.0597,0.9836,,,0.1208,0.1034,0.3333,,0.094,,0.1204,,0.0011,0.1135,0.0575,0.9836,,,0.12,0.1034,0.3333,,0.0935,,0.1177,,0.001,0.0911,1.0,0.0,1.0,0.0,-543.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.060629615235134084,0.2860207365033965,90000.0,0.14885,0.04257418662853057
100430,0.0,1,0,0,1,90000.0,157914.0,17136.0,139500.0,0.01885,-8650,-296,-832.0,-1314,,1,1,0,1,0,0,3.0,2,2,13,0,0,0,1,1,0,,0.2160482176858288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-44.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03421965317919075,0.5699304684828451,30000.0,0.1904,0.10851476119913371
100431,0.0,1,0,0,1,157500.0,1724220.0,47542.5,1350000.0,0.022625,-19642,-6684,-2495.0,-3101,,1,1,0,1,1,0,3.0,2,2,13,0,0,0,0,0,0,,0.4141927781705488,0.0005272652387098,0.1031,0.1095,0.9831,0.7688,0.0116,0.0,0.2069,0.1667,0.2083,0.0238,0.0832,0.0607,0.0039,0.0033,0.105,0.1137,0.9831,0.7779,0.0117,0.0,0.2069,0.1667,0.2083,0.0243,0.0909,0.0632,0.0039,0.0035,0.1041,0.1095,0.9831,0.7719,0.0116,0.0,0.2069,0.1667,0.2083,0.0242,0.0847,0.0618,0.0039,0.0033,0.0718,0.0,0.0,0.0,0.0,-235.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.3402912127074636,0.09134565194696732,52500.0,0.3018571428571429,0.027573337509134564
